user	app	cate	location	time_bin
782	306	0	1967	4263
782	1700	0	1967	4264
782	223	4	4851	4266
782	639	0	1967	4267
782	1730	4	4851	4268
782	2	4	4851	4269
782	586	0	1967	4272
782	359	4	4851	4273
782	2	4	1967	4274
782	379	0	1967	4275
782	1844	4	4851	4276
782	2	4	4851	4277
782	1469	4	4851	4278
782	286	4	4851	4279
782	2	4	4851	4280
782	2	4	4851	4281
782	2	4	4851	4283
782	77	4	4851	4284
782	77	4	1967	4286
782	937	4	1913	4285
782	2	4	1967	4288
782	2	4	1967	4293
782	2	4	1913	4292
782	2	4	1913	4294
782	235	4	1913	4295
782	572	4	1913	4296
782	2	4	1913	4297
782	2	4	1913	4298
782	619	4	1913	4299
782	5	4	1967	4301
782	2	4	1967	4302
782	619	4	1967	4303
782	1312	0	8382	4327
782	108	0	8382	4328
782	2	4	1788	4353
782	2	4	1788	4354
782	235	4	1788	4355
782	235	4	1788	4357
782	2	4	1788	4359
782	2	4	1788	4369
782	77	4	1788	4371
782	1	4	8382	4413
782	245	0	1967	4421
782	245	0	1967	4422
782	72	0	1967	4424
782	245	0	1967	4425
782	1	4	3644	4526
782	1	4	8382	4548
782	1159	18	8382	4550
782	5	4	8382	4551
782	108	0	8382	4613
782	1090	0	8382	4614
782	816	4	8382	4625
782	379	0	8382	4633
782	269	0	8382	4634
782	729	0	8382	4638
782	1127	0	4268	4710
782	108	0	8382	4740
782	1355	0	8382	4743
782	108	0	8382	4744
782	108	0	8382	4753
782	108	0	8382	4756
782	108	0	8382	4765
782	108	0	8382	4777
782	218	0	8382	4789
782	108	0	8382	4801
782	108	0	8382	4813
782	108	0	8382	4825
782	108	0	8382	4837
782	108	0	8382	4849
782	1075	0	8382	4861
782	103	0	8382	4873
782	108	0	8382	4876
782	108	0	8382	4885
782	108	0	8382	4897
782	108	0	8382	4909
782	108	0	8382	4921
782	108	0	8382	4924
782	1	4	8382	4925
782	70	5	8382	4927
782	70	5	8382	4932
782	917	4	8382	4977
782	1	4	8382	4984
782	1	4	8382	4985
782	1	4	8382	4986
782	1	4	8382	5017
782	1	4	8382	5022
782	1	4	8382	5023
782	1526	4	8382	5024
782	636	4	8382	5025
782	1	4	8382	5029
782	1	4	8382	5030
782	546	0	4268	5038
782	108	0	8382	5097
782	1017	18	8382	5118
782	1098	18	8382	5149
782	1159	18	8382	5205
782	1591	18	8382	5206
782	1098	18	8382	5208
782	148	0	1343	5270
782	90	0	4268	5268
782	5	4	8382	5269
782	5	4	8382	5271
782	5	4	8382	5273
782	763	4	8382	5274
782	5	4	8382	5275
782	512	4	8382	5276
782	108	0	8382	5281
782	547	0	8382	5282
782	372	4	8382	5280
782	762	4	8382	5289
782	613	9	8382	5308
782	413	9	8382	5309
782	444	9	8382	5310
782	1	4	8382	5339
782	238	0	8382	5341
782	968	0	1904	5343
782	704	0	2474	5344
782	1418	0	8382	5359
782	342	0	8382	5365
782	546	0	8382	5367
782	79	9	8382	5392
782	108	0	8382	5414
782	248	0	8382	5416
782	1720	0	8382	5417
782	571	0	8382	5419
782	571	0	8382	5418
782	245	0	1967	5424
782	245	0	1967	5425
782	1	4	1967	5427
782	1	4	1967	5426
782	1	4	1967	5428
782	1880	4	1967	5431
782	1	4	1967	5433
782	108	0	8382	5434
782	108	0	8382	5435
782	108	0	8382	5436
782	1	4	1967	5438
782	212	4	1967	5440
782	377	4	1967	5442
782	60	0	8382	5446
782	1	4	1967	5448
782	1	4	1967	5450
782	287	15	8382	5452
782	2	4	4268	5460
782	2	4	4268	5461
782	762	4	4268	5462
782	369	4	4268	5463
782	2	4	4268	5464
782	1	4	1967	5466
782	1	4	1967	5467
782	1723	4	4268	5468
782	2	4	4268	5469
782	370	4	4268	5470
782	793	0	8382	5471
782	255	5	1967	5472
782	2	4	4268	5473
782	1478	4	4268	5474
782	2	4	4268	5475
782	108	0	8382	5476
782	2	4	4268	5478
782	108	0	8382	5479
782	2	4	4268	5480
782	2	4	4268	5481
782	2	4	4268	5482
782	2	4	4268	5484
782	358	4	4268	5485
782	2	4	4268	5486
782	396	0	2474	5487
782	2	4	4268	5488
782	5	4	8382	5489
782	2	4	4268	5490
782	2	4	4268	5491
782	636	4	4268	5492
782	202	4	2474	5493
782	5	4	8382	5494
782	1572	0	2474	5497
782	1	4	5393	5502
782	1	4	5393	5503
782	1	4	8382	5504
782	1	4	2474	5511
782	74	0	8382	5531
782	74	0	8382	5532
782	245	0	2474	5533
782	1950	0	2474	5535
782	1607	0	2474	5536
782	1424	0	2474	5539
782	410	0	2474	5540
782	1424	0	2474	5541
782	245	0	2474	5550
782	704	0	2474	5557
782	1831	0	2474	5562
782	414	5	2474	5563
782	414	5	2474	5564
782	255	5	2474	5565
782	522	4	2474	5566
782	1	4	2474	5567
782	2	4	2474	5569
782	2	4	2474	5570
782	68	0	2474	5571
782	370	4	2474	5568
782	60	0	5045	5574
782	1880	4	5045	5575
782	5	4	5045	5576
782	5	4	5045	5577
782	1594	4	4989	5595
782	763	4	4989	5592
782	801	5	4989	5596
782	5	4	4989	5643
782	5	4	4989	5651
782	1765	4	4989	5653
782	817	4	1343	5666
782	286	4	1343	5667
782	2	4	1343	5664
782	461	4	1343	5665
782	23	4	1343	5668
782	252	4	1343	5670
782	2	4	1343	5671
782	2	4	1343	5672
782	368	4	1343	5673
782	2	4	1343	5674
782	2	4	1343	5675
782	2	4	1343	5677
782	500	4	1343	5678
782	2	4	1343	5679
782	2	4	1343	5676
782	2	4	1343	5680
782	2	4	1343	5682
782	2	4	1343	5685
782	1704	4	1343	5683
782	2	4	1343	5686
782	2	4	1343	5687
782	2	4	1343	5688
782	937	4	1343	5689
782	2	4	1343	5690
782	2	4	1343	5691
782	915	4	1343	5692
782	72	0	2474	5720
782	430	4	2474	5755
782	1	4	2474	5756
782	202	4	2474	5757
782	1765	4	2474	5759
782	937	4	2474	5760
782	512	4	4268	5764
782	348	0	2474	5769
782	34	0	2474	5766
782	29	9	2474	5767
782	760	9	2474	5768
782	613	9	2474	5770
782	29	9	2474	5771
782	29	9	2474	5772
782	34	0	2474	5774
782	29	9	2474	5775
782	29	9	2474	5776
782	652	9	2474	5777
782	29	9	2474	5778
782	29	9	2474	5779
782	34	0	2474	5780
782	1365	9	2474	5781
782	1	4	2474	5782
782	766	9	2474	5783
782	34	0	2474	5784
782	1	4	2474	5787
782	34	0	2474	5793
782	34	0	2474	5790
782	1190	0	2474	5791
782	34	0	2474	5792
782	389	9	2474	5794
782	29	9	2474	5795
782	446	0	3281	5796
782	1693	0	3281	5797
782	1013	4	1343	5823
782	1	4	1343	5828
782	461	4	1343	5826
782	1317	4	1343	5827
782	2	4	1343	5829
782	669	4	1343	5830
782	2	4	1343	5831
782	2	4	1343	5832
782	2	4	1343	5833
782	2	4	1343	5834
782	2	4	1343	5835
782	2	4	1343	5836
782	2	4	1343	5837
782	2	4	1343	5838
782	235	4	1343	5839
782	2	4	1343	5840
782	2	4	1343	5841
782	613	9	8382	5842
782	271	9	8382	5843
782	635	9	8382	5844
782	79	9	8382	5845
782	1391	9	8382	5846
782	77	4	1343	5848
782	79	9	8382	5871
782	816	4	8382	5875
782	381	9	8382	5876
782	79	9	8382	5881
782	79	9	8382	5880
782	79	9	8382	5887
782	76	9	8382	5893
782	79	9	8382	5896
782	79	9	8382	5901
782	942	0	4268	5905
782	1154	0	4268	5906
782	79	9	8382	5904
782	79	9	8382	5911
782	90	0	8382	5914
782	77	4	2474	5928
782	762	4	2474	5929
782	2	4	2474	5931
782	2	4	2474	5932
782	2	4	2474	5933
782	202	4	2474	5934
782	2	4	2474	5935
782	917	4	4268	5936
782	2	4	2474	5937
782	5	4	2474	5940
782	2	4	2474	5941
782	2	4	2474	5942
782	2	4	2474	5943
782	2	4	1904	5945
782	358	4	1904	5946
782	854	5	8382	5949
782	1404	15	4268	6006
782	1699	15	4268	6007
782	10	15	4268	6008
782	10	15	4268	6009
782	10	15	4268	6010
782	10	15	4268	6011
782	10	15	4268	6012
782	10	15	4268	6013
782	10	15	4268	6015
782	10	15	4268	6014
782	407	15	4268	6016
782	10	15	4268	6017
782	10	15	4268	6019
782	10	15	4268	6020
782	10	15	4268	6018
782	60	0	8382	6025
782	1	4	4268	6062
782	74	0	4268	6095
782	2	4	2474	6172
782	202	4	1904	6177
782	1	4	1904	6178
782	1880	4	1904	6179
782	5	4	1904	6180
782	704	0	1904	6181
782	2	4	1904	6182
782	587	0	1904	6183
782	1117	0	1904	6184
782	1763	9	1904	6189
782	586	0	1904	6186
782	587	0	1904	6187
782	1524	4	1904	6188
782	522	4	1904	6198
782	1	4	1904	6201
782	1	4	1904	6202
782	1	4	1904	6203
782	1	4	9157	6224
782	1980	0	3644	6238
782	1154	0	3644	6239
782	1238	0	3644	6243
782	1154	0	3644	6240
782	177	0	3644	6242
782	41	13	3644	6246
782	518	5	2474	6251
782	563	0	2474	6255
782	955	0	2474	6252
782	638	0	2474	6253
782	107	0	2474	6254
782	107	0	2474	6256
782	29	9	2474	6257
782	107	0	2474	6258
782	29	9	2474	6259
782	631	9	2474	6260
782	107	0	2474	6261
782	934	0	2474	6262
782	29	9	2474	6264
782	727	0	2474	6265
782	29	9	2474	6266
782	29	9	2474	6267
782	29	9	2474	6268
782	18	4	2474	6270
782	404	0	2474	6271
782	568	4	2474	6272
782	1	4	2474	6273
782	1	4	2474	6274
782	1	4	1904	6275
782	1	4	2474	6276
782	1	4	1904	6279
782	1	4	1904	6289
782	586	0	1904	6294
782	182	0	1904	6305
782	700	0	1904	6306
782	252	4	1904	6307
782	426	0	9166	6316
782	1044	5	1967	6346
782	80	0	1967	6347
782	882	5	1967	6349
782	1208	5	1904	6350
782	1	4	1904	6367
782	182	0	4989	6379
782	929	4	4989	6380
782	1	4	4989	6381
782	1	4	4989	6378
782	591	5	4989	6382
782	1	4	4268	6383
782	128	0	4989	6387
782	128	0	4989	6386
782	2	4	4268	6390
782	2	4	4268	6391
782	2	4	4268	6392
782	2	4	4268	6393
782	448	4	1904	6397
782	591	5	1904	6399
782	1472	5	1904	6396
782	126	9	1904	6403
782	126	9	1904	6410
782	1	4	1904	6413
782	126	9	1904	6414
782	126	9	1904	6416
782	2	4	9165	6421
782	2	4	9165	6420
782	2	4	9165	6422
782	1	4	4989	6423
782	398	4	9165	6424
782	762	4	9165	6425
782	2	4	9165	6426
782	1401	9	4989	6428
782	70	5	4989	6429
782	2	4	9165	6427
782	36	4	9165	6430
782	2	4	9165	6431
782	2	4	9165	6433
782	235	4	9165	6434
782	2	4	9165	6435
782	30	2	9165	6447
782	2	4	9165	6448
782	2	4	9165	6449
782	2	4	9165	6450
782	2	4	9165	6451
782	2	4	9165	6452
782	2	4	9165	6453
782	2	4	9165	6507
782	2	4	9165	6508
782	2	4	9165	6509
782	2	4	9165	6510
782	23	4	9165	6511
782	235	4	9165	6512
782	426	0	9165	6568
782	1595	4	8382	6625
782	379	0	2474	6658
782	786	5	2474	6660
782	655	0	4268	6675
782	70	5	2474	6738
782	70	5	2474	6770
782	1	4	6027	6776
782	1	4	6027	6777
782	70	5	1967	6793
782	108	0	8382	6825
782	108	0	8382	6822
782	1	4	8382	6885
782	439	18	8382	6890
782	1079	0	8382	6891
782	1179	18	8382	6899
782	1098	18	8382	6902
782	1889	18	8382	6906
782	646	18	8382	6913
782	1159	18	8382	6927
782	1	4	4268	6951
782	167	0	4268	6953
782	1098	18	8382	6958
782	1	4	8382	6962
782	1	4	6462	6963
782	585	0	4882	6990
782	80	0	4882	6993
782	1	4	5073	7034
782	762	4	6392	7038
782	915	4	4268	7043
782	1159	18	8382	7082
782	1	4	6392	7086
782	167	0	3281	7093
782	1098	18	8382	7095
782	619	4	3281	7092
782	506	0	3281	7097
782	1152	0	3281	7098
782	1154	0	3281	7099
782	1154	0	3281	7100
782	1154	0	3281	7101
782	1154	0	3281	7103
782	1154	0	3281	7104
782	1154	0	3281	7105
782	1154	0	3281	7106
782	1154	0	3281	7107
782	1154	0	3281	7108
782	850	0	3281	7109
782	1154	0	3281	7110
782	1154	0	3281	7112
782	1317	4	8382	7111
782	1159	18	8382	7115
782	1098	18	8178	7122
782	585	0	5377	7146
782	1159	18	8178	7169
782	1098	18	8178	7185
782	59	5	1967	7191
782	59	5	1967	7192
782	59	5	1967	7196
782	1	4	4924	7204
782	209	15	3281	7209
782	10	15	3281	7206
782	10	15	3281	7207
782	10	15	3281	7208
782	322	15	3281	7210
782	10	15	3281	7211
782	10	15	3281	7213
782	796	5	1967	7214
782	322	15	4268	7215
782	10	15	4268	7216
782	1404	15	4268	7217
782	10	15	4268	7219
782	1711	15	4268	7221
782	10	15	4268	7220
782	417	15	4268	7222
782	10	15	4268	7223
782	10	15	4268	7225
782	10	15	4268	7227
782	10	15	4268	7224
782	10	15	4268	7226
782	10	15	4268	7228
782	1056	15	4268	7229
782	10	15	4268	7230
782	287	15	4268	7231
782	10	15	4268	7233
782	10	15	4268	7232
782	1656	15	4268	7234
782	10	15	4268	7235
782	2	4	1319	7282
782	2	4	1319	7284
782	2	4	1319	7289
782	2	4	1319	7290
782	2	4	1319	7296
782	1232	4	1319	7297
782	2	4	1319	7302
782	235	4	1319	7303
782	2	4	1319	7304
782	1704	4	6768	7311
782	1	4	6768	7312
782	1	4	6768	7315
782	170	0	8382	7371
782	46	0	8382	7370
782	366	0	8382	7372
782	90	0	8382	7374
782	46	0	8382	7375
782	46	0	8382	7376
782	169	0	8382	7377
782	1322	5	1967	7425
782	1	4	6676	7422
782	1472	5	1967	7431
782	59	5	1967	7441
782	1472	5	1967	7444
782	59	5	1967	7445
782	59	5	1967	7446
782	414	5	1967	7447
782	1199	5	1967	7448
782	59	5	1967	7452
782	59	5	1967	7453
782	785	5	1967	7455
782	414	5	1967	7458
782	59	5	1967	7463
782	59	5	1967	7464
782	59	5	1967	7465
782	59	5	1967	7466
782	59	5	1967	7467
782	1472	5	1967	7468
782	795	5	1967	7469
782	414	5	1967	7477
782	414	5	1967	7478
782	796	5	1967	7479
782	1751	4	8382	7476
782	59	5	1967	7484
782	59	5	1967	7483
782	59	5	1967	7486
782	59	5	1967	7487
782	59	5	1967	7491
782	59	5	1967	7495
782	59	5	1967	7496
782	59	5	1967	7497
782	414	5	1967	7494
782	2	4	1967	7501
782	2	4	1967	7502
782	2	4	1967	7503
782	2	4	1967	7500
782	2	4	1967	7508
782	2	4	1967	7509
782	1285	4	1967	7510
782	1	4	1967	7512
782	1	4	1967	7518
782	1	4	1967	7519
782	1	4	1967	7520
782	1	4	1967	7521
782	1	4	1967	7522
782	1	4	1967	7523
782	1	4	1967	7524
782	36	4	1967	7526
782	843	4	1967	7527
782	414	5	1967	7529
782	2	4	1967	7531
782	1522	4	1967	7532
782	2	4	1967	7533
782	414	5	1967	7536
782	59	5	1967	7537
782	1	4	1967	7542
782	2	4	1967	7554
782	2	4	1967	7556
782	2	4	1967	7557
782	2	4	1967	7559
782	2	4	1904	7578
782	36	4	8382	7580
782	927	4	1904	7581
782	2	4	1967	7582
782	364	4	1904	7584
782	850	0	1967	7599
782	704	0	1967	7600
782	1	4	8382	7602
782	2	4	1904	7610
782	586	0	1904	7611
782	1484	4	1904	7614
782	689	4	2474	7615
782	1232	4	2474	7616
782	2	4	2474	7617
782	2	4	1904	7618
782	1721	4	2474	7619
782	522	4	2474	7620
782	2	4	2474	7623
782	2	4	2474	7622
782	2	4	2474	7624
782	522	4	1904	7627
782	522	4	2474	7634
782	2	4	1904	7638
782	77	4	2474	7640
782	929	4	6676	7665
782	1	4	6676	7667
782	1598	4	2474	7671
782	2	4	2474	7676
782	522	4	2474	7675
782	2	4	2474	7677
782	522	4	2474	7682
782	375	4	2474	7688
782	90	0	8382	7711
782	1	4	8382	7740
782	619	4	8382	7741
782	5	4	8382	7742
782	5	4	8382	7743
782	1526	4	8382	7745
782	5	4	8382	7747
782	5	4	8382	7748
782	689	4	8382	7756
782	1	4	6979	7776
782	1	4	6575	7788
782	1	4	6575	7792
782	1844	4	6575	7796
782	905	4	8178	7809
782	5	4	8178	7810
782	74	0	6575	7816
782	991	0	5046	7867
782	5	4	5046	7866
782	1267	4	5046	7868
782	5	4	5046	7872
782	1526	4	5046	7881
782	235	4	5046	7878
782	5	4	5046	7879
782	5	4	5046	7880
782	5	4	5046	7882
782	1880	4	5046	7883
782	5	4	5046	7884
782	5	4	5046	7886
782	5	4	5046	7887
782	917	4	5046	7885
782	182	0	6976	7935
782	79	9	1386	7932
782	182	0	6976	7933
782	79	9	6976	7934
782	489	0	1386	7937
782	1	4	5046	7940
782	182	0	1386	7938
782	79	9	1386	7941
782	285	0	1386	7942
782	182	0	1386	7947
782	369	4	5046	7944
782	182	0	1386	7951
782	182	0	1386	7952
782	5	4	5046	7953
782	5	4	5046	7954
782	5	4	5046	7955
782	5	4	5046	7956
782	5	4	5046	7957
782	798	5	1967	7962
782	69	0	5046	7967
782	409	0	5046	7968
782	69	0	5046	7969
782	69	0	5046	7970
782	915	4	5046	7971
782	375	4	5046	7973
782	1	4	5046	7974
782	1	4	5046	7975
782	1	4	5046	7976
782	5	4	1967	7985
782	5	4	5046	7988
782	1469	4	5046	7989
782	5	4	1967	7993
782	1	4	5046	7995
782	5	4	1967	8007
782	55	4	5046	8011
782	55	4	5046	8012
782	121	4	5046	8013
782	121	4	5046	8014
782	121	4	5046	8015
782	212	4	5046	8016
782	5	4	5046	8017
782	5	4	8178	8021
782	5	4	8178	8023
782	1880	4	8178	8024
782	23	4	8178	8025
782	5	4	8178	8026
782	1	4	5046	8036
782	2	4	5046	8039
782	212	4	5046	8040
782	2	4	5046	8041
782	430	4	5046	8042
782	2	4	5046	8043
782	2	4	4989	8044
782	2	4	4989	8045
782	917	4	4989	8046
782	1	4	4989	8047
782	2	4	4989	8048
782	2	4	4989	8049
782	2	4	4989	8052
782	2	4	4989	8053
782	2	4	4989	8054
782	2	4	4989	8055
782	5	4	4989	8057
782	5	4	4989	8058
782	2	4	4989	8060
782	572	4	4989	8070
782	77	4	4989	8072
782	1	4	4989	8074
782	1	4	4989	8083
782	1	4	4989	8087
782	364	4	4989	8088
782	1	4	1388	8091
782	161	15	1967	8101
782	512	4	4989	8115
782	172	9	1388	8120
782	1	4	1388	8119
782	1	4	4989	8126
782	375	4	4989	8131
782	929	4	4989	8132
782	121	4	4989	8133
782	1916	4	4989	8130
782	5	4	4989	8134
782	372	4	4989	8135
782	295	0	4989	8136
782	121	4	4989	8137
782	5	4	4989	8138
782	5	4	4989	8140
782	2	4	4989	8141
782	359	4	4989	8145
782	5	4	4989	8147
782	364	4	1967	8148
782	5	4	4989	8149
782	5	4	4989	8150
782	5	4	4989	8155
782	5	4	4989	8156
782	5	4	4989	8161
782	5	4	4989	8162
782	5	4	4989	8167
782	1037	4	1967	8168
782	1	4	8382	8166
782	1	4	1388	8169
782	1	4	1388	8170
782	1	4	1388	8171
782	1	4	1388	8172
782	1	4	1388	8173
782	1	4	1388	8174
782	1	4	1388	8175
782	1	4	1388	8176
782	1967	4	1388	8178
782	1	4	1388	8179
782	1491	4	1388	8180
782	1	4	1388	8181
782	1	4	1388	8184
782	1	4	1388	8185
782	1	4	1388	8186
782	1	4	1388	8187
782	1	4	1388	8197
782	1	4	4989	8228
782	77	4	4989	8229
782	5	4	4989	8227
782	5	4	4989	8230
782	5	4	4989	8234
782	1524	4	4989	8235
782	126	9	4989	8232
782	255	5	4989	8233
782	70	5	4989	8237
782	70	5	4989	8239
782	376	4	4989	8247
782	376	4	4989	8244
782	59	5	1967	8252
782	5	4	4989	8253
782	59	5	1967	8250
782	5	4	4989	8254
782	59	5	1967	8255
782	5	4	4989	8256
782	59	5	1967	8257
782	1524	4	4989	8258
782	798	5	1967	8259
782	5	4	4989	8260
782	5	4	4989	8261
782	5	4	4989	8262
782	1	4	4989	8263
782	5	4	4989	8264
782	5	4	4989	8265
782	5	4	4989	8266
782	461	4	4989	8267
782	5	4	4989	8268
782	376	4	4989	8269
782	5	4	4989	8270
782	859	5	1967	8287
782	255	5	1967	8304
782	948	5	1967	8307
782	814	5	1967	8318
782	1831	0	1967	8319
782	1472	5	1967	8316
782	59	5	1967	8323
782	174	4	1388	8325
782	59	5	1967	8326
782	59	5	1967	8327
782	59	5	1967	8330
782	59	5	1967	8328
782	1638	5	1967	8329
782	257	5	1967	8334
782	414	5	1967	8336
782	1092	0	4989	8378
782	5	4	4989	8379
782	5	4	4989	8376
782	5	4	4989	8380
782	5	4	4989	8381
782	5	4	4989	8382
782	5	4	4989	8383
782	5	4	4989	8384
782	5	4	4989	8385
782	1	4	4989	8386
782	1638	5	4989	8391
782	70	5	4989	8388
782	5	4	4989	8389
782	461	4	4989	8399
782	1469	4	4989	8400
782	1472	5	1967	8415
782	1462	4	1388	8417
782	5	4	1388	8419
782	23	4	1388	8420
782	1	4	1388	8421
782	60	0	4989	8428
782	1595	4	4989	8430
782	59	5	1967	8438
782	59	5	1967	8442
782	414	5	1967	8451
782	59	5	1967	8452
782	59	5	1967	8453
782	5	4	4989	8454
782	5	4	4989	8455
782	59	5	1967	8459
782	59	5	1967	8460
782	59	5	1967	8462
782	59	5	1967	8463
782	182	0	4989	8465
782	5	4	4989	8466
782	5	4	4989	8467
782	1383	4	4989	8472
782	1420	4	4989	8473
782	182	0	1388	8481
782	70	5	1967	8487
782	398	4	1388	8503
782	1	4	8382	8504
782	1	4	1388	8505
782	1	4	8382	8502
782	1630	4	8382	8507
782	72	0	1967	8508
782	1	4	8382	8510
782	59	5	1967	8509
782	59	5	1967	8511
782	59	5	1967	8512
782	1	4	8382	8513
782	1520	5	1967	8514
782	747	5	1967	8516
782	1654	5	1967	8517
782	786	5	1967	8515
782	59	5	1967	8518
782	59	5	1967	8519
782	1199	5	1967	8520
782	60	0	1388	8523
782	59	5	1967	8522
782	59	5	1967	8524
782	70	5	1967	8542
782	413	9	1388	8580
782	287	15	1388	8589
782	70	5	1967	8586
782	239	9	1388	8588
782	1484	4	8382	8595
782	1	4	8382	8596
782	1	4	8382	8599
782	5	4	8382	8600
782	5	4	8382	8601
782	1472	5	1967	8612
782	1472	5	1967	8617
782	59	5	1967	8618
782	59	5	1967	8619
782	1074	5	1967	8616
782	414	5	1967	8621
782	59	5	1967	8622
782	1462	4	1967	8623
782	518	5	1967	8625
782	59	5	1967	8626
782	59	5	1967	8627
789	1	4	211	3765
789	932	4	211	3766
789	29	9	212	3805
789	29	9	212	3807
789	660	6	211	4007
789	379	0	211	4008
789	1	4	211	4010
789	1490	4	211	4011
789	1	4	211	4037
789	175	0	9378	6290
789	254	0	9378	6291
789	1	4	9378	6288
789	1	4	9378	7461
789	55	4	9378	7462
789	1	4	9378	8452
789	325	0	9378	8462
789	1	4	9378	8479
789	669	4	9378	8501
789	929	4	9378	8502
789	256	4	9378	8504
789	325	0	211	8562
791	72	0	6739	241
791	993	0	6739	1350
791	72	0	6739	1503
791	448	4	6739	2715
791	2	4	6739	2936
791	252	4	6739	2937
791	1916	4	6739	2934
791	72	0	6145	3667
791	70	5	6145	3668
791	255	5	6145	3670
791	70	5	6145	3675
791	509	5	6145	3713
791	1644	15	6145	3715
791	963	15	6145	3716
791	10	15	6145	3717
791	10	15	6145	3718
791	10	15	6145	3720
791	1879	15	6973	3721
791	10	15	6973	3738
791	10	15	6973	3739
791	10	15	6973	3740
791	10	15	6973	3741
791	10	15	6973	3742
791	990	15	6973	3753
791	1682	0	6973	3756
791	10	15	6973	3764
791	209	15	6973	3775
791	10	15	4992	3783
791	10	15	6973	3780
791	10	15	4992	3781
791	1	4	6079	3792
791	1420	4	6079	3793
791	1	4	6079	3794
791	1	4	6079	3795
791	830	0	6079	4111
791	358	4	6079	4202
791	10	15	4992	4226
791	10	15	6079	4227
791	10	15	6079	4228
791	1659	15	4992	4230
791	1695	15	4992	4231
791	10	15	4992	4232
791	10	15	4992	4233
791	10	15	4992	4242
791	70	5	4992	4245
791	36	4	4992	4279
791	60	0	4992	4322
791	60	0	4992	4323
791	358	4	4992	4329
791	370	4	4992	4345
791	1721	4	4992	4346
791	1	4	4992	4347
791	1	4	6739	4351
791	762	4	6739	4357
791	1087	4	6739	4362
791	1	4	6739	4365
791	1	4	6739	4367
791	1	4	6739	4368
791	1	4	6739	4370
791	1	4	6739	4371
791	927	4	6739	4376
791	1	4	6739	4375
802	426	0	3787	6221
802	950	8	4445	6222
802	31	8	4277	6223
802	1691	8	4445	6224
802	1	4	4445	6229
802	1	4	9597	6237
802	1522	4	9597	6249
802	1	4	9243	6370
802	1	4	9243	6374
802	950	8	9232	6398
802	37	8	9232	6400
802	950	8	9232	6402
802	950	8	9232	6403
802	1	4	9232	6417
802	855	4	7073	6433
802	1	4	7073	6435
802	1	4	7073	6436
802	1	4	7073	6440
802	512	4	7073	6441
802	1	4	7073	6447
802	1	4	7073	6444
802	5	4	7079	6482
802	1783	4	7079	6483
802	1580	13	7012	6516
802	1580	13	7012	6517
802	1763	9	7012	6518
802	521	14	7012	6519
802	521	14	7012	6520
802	476	14	7012	6521
802	1763	9	7012	6524
802	426	0	1972	6631
802	1	4	1972	6637
802	1	4	1972	6638
802	1	4	1972	6643
802	5	4	1972	6644
802	935	4	1972	6645
802	5	4	1972	6642
802	950	8	1972	6650
802	1241	8	1972	6651
802	1	4	1972	6653
802	568	4	1972	6666
802	5	4	1972	6667
802	1	4	1972	6669
802	1383	4	1972	6702
802	1	4	1972	6710
802	950	8	1972	6711
802	950	8	1972	6712
802	950	8	1972	6756
802	950	8	1972	6757
802	950	8	1972	6758
802	1	4	1972	6762
802	1	4	1972	6770
802	1486	8	1972	6775
802	612	8	1972	6776
802	523	9	1972	6794
802	1335	0	1972	6795
802	1763	9	1972	6792
802	521	14	1972	6793
802	521	14	1972	6797
802	521	14	1972	6798
802	521	14	1972	6799
802	521	14	1972	6800
802	521	14	1972	6801
802	1763	9	1972	6802
802	70	5	1972	6807
802	1489	8	1972	6852
802	950	8	1972	6853
802	950	8	1972	6854
802	950	8	1972	6861
802	950	8	1972	6862
802	196	0	1972	6863
802	196	0	1972	6864
802	196	0	1972	6865
802	714	0	1972	6866
802	196	0	1972	6867
802	1622	0	1972	6869
802	1850	0	1972	6872
802	196	0	1972	6873
802	27	0	1972	6874
802	196	0	1972	6875
802	196	0	1972	6876
802	196	0	1972	6911
802	950	8	1972	6913
802	950	8	1972	6914
802	1	4	1972	6919
802	1	4	1791	7073
802	950	8	1791	7076
802	950	8	1791	7074
802	1253	0	1818	7088
802	2	4	1818	7092
802	1721	4	1818	7093
802	2	4	1818	7094
802	77	4	1818	7096
802	2	4	1818	7097
802	2	4	1818	7098
802	2	4	1818	7099
802	2	4	1818	7104
802	2	4	6561	7105
802	2	4	6561	7124
802	2	4	6561	7126
802	2	4	6561	7127
802	23	4	6561	7129
802	77	4	6561	7130
802	2	4	6561	7131
802	2	4	6561	7134
802	2	4	6561	7147
802	1630	4	6561	7155
802	2	4	6561	7160
802	950	8	6561	7165
802	950	8	6561	7166
802	1	4	6561	7169
802	522	4	6561	7170
802	1	4	6561	7172
802	1880	4	6561	7173
802	1693	0	6561	7185
802	256	4	6561	7213
802	1730	4	7533	7230
802	287	15	7533	7238
802	905	4	7533	7243
802	915	4	7533	7250
802	1317	4	7533	7251
802	1630	4	7533	7257
802	1	4	7533	7254
802	1	4	7533	7258
802	1	4	7533	7260
802	1	4	7533	7280
802	1	4	7533	7281
802	1	4	7524	7287
802	235	4	7524	7288
802	5	4	7524	7338
802	1	4	7502	7358
802	1	4	7502	7359
802	752	0	7502	7361
802	752	0	7502	7362
802	311	0	7502	7363
802	311	0	7502	7364
802	485	0	7502	7365
802	1	4	7502	7366
802	311	0	7502	7368
802	1	4	7502	7372
802	5	4	7502	7375
802	1	4	7502	7378
802	619	4	7502	7379
802	426	0	8342	7391
